ITEMNAME,CATEGORY,QUANTITY,COSTPPU,FACTOR,SELLPPU,VAT,BARCODE,EXPIRYDATE
TRUE ULTRA SANITARY PADS 10 PCS,BATH ROOM ITEMS,1 ,1406,,1700,0,6164002121010,
COLGATE ADVANCED WHITENING 125 ML,BATH ROOM ITEMS,1 ,4583,,5500,0,6281001111016,
CORTEX SHOWER GEL 500 ML,BATH ROOM ITEMS,1 ,4500,,5400,0,8697144337943,
CORTEX SHOWER GEL 300 ML,BATH ROOM ITEMS,1 ,3500,,4200,0,8697144337899,
WHITE TOILET,BATH ROOM ITEMS,1 ,350000,,420000,0,57016101#,
RADOX BATH THERAPY 500 ML,BATH ROOM ITEMS,1 ,6333,,8000,0,5000231087455,
CUSSONS SHOWER CREAM 500 ML,BATH ROOM ITEMS,1 ,4400,,10000,0,5000101964183,
IMPERIAL LEATHER CREAM BATH 500 ML,BATH ROOM ITEMS,1 ,4400,,10000,0,5000101835025,
AUNT SATADE BLUE TOWEL,BATH ROOM ITEMS,1 ,60000,,60000,0,57016501#,
AUNT SATADE BATH ROBE,BATH ROOM ITEMS,1 ,60000,,60000,0,57016601#,
ALOE TOOTH PASTE,BATH ROOM ITEMS,1 ,1667,,2000,0,6940220100224,
LUX SOAP 170 g,BATH ROOM ITEMS,1 ,2077,,2100,0,6281006479487,
LUX SOAP 125 g,BATH ROOM ITEMS,1 ,1541,,2000,0,6281006476653,
FINE LIFE ADULT BRIEFS 24 MEDIUM,BATH ROOM ITEMS,1 ,39325,,52000,0,6251001151091,
ETERNITY ADULT DIAPERS 20 PCS L,BATH ROOM ITEMS,1 ,34775,,50000,0,6923509387653,
NEW BATH 2,BATH ROOM ITEMS,1 ,2167,,8500,0,,
NEW BATH 1,BATH ROOM ITEMS,1 ,6600,,6700,0,,
RICH RIMAL HAND WASH 500 ML,BATH ROOM ITEMS,1 ,1788,,2800,0,6291101022129,
TOWEL,BATH ROOM ITEMS,1 ,0,,45000,0,,
DUCK 750 ML,BATH ROOM ITEMS,1 ,5634,,7300,0,5000204888805,
SENSODYNE TOOTHPASTE 100 ML,BATH ROOM ITEMS,1 ,10666,,16000,0,5000198205756,
CAROLIN TOWEL 90x160cm,BATH ROOM ITEMS,1 ,23400,,45000,0,57017801#,
NATURAL LOCAL SPONGES,BATH ROOM ITEMS,1 ,1200,,1500,0,,
AQUAFRESH 100 ML,BATH ROOM ITEMS,1 ,3333,,4000,0,6168686104048,
BABY CHANGING BATH BS04,BATH ROOM ITEMS,1 ,114400,,230000,0,57018101#,
ABC DENT TOOTHPASTE 70 g,BATH ROOM ITEMS,1 ,1000,,1500,0,8991102100038,
FRESH UP TOOTHPASTE 70 G,BATH ROOM ITEMS,1 ,1083,,1500,0,8991102101509,
SUPER MAXSHAVERS 2PC  YELLOW,BATH ROOM ITEMS,1 ,800,,1000,0,5013405646396,
MK GIFTED WEAVED SPONGE SMALL,BATH ROOM ITEMS,1 ,1000,,1500,0,57018601#,
COLGATE SENSITIVE  WHITENING  TOOHT PASTE 75 ml,BATH ROOM ITEMS,1 ,4650,,5600,0,8850006327661,
COLGATE JUNIOR  50 ml,BATH ROOM ITEMS,1 ,1917,,2300,0,8850006326046,
AFIA/SAN-A TOOTHBRUSH CE-190 E-336,BATH ROOM ITEMS,1 ,833,,1000,0,6939624301900,
LIROU 3PLY TOILET PAPER 1 PC,BATH ROOM ITEMS,1 ,800,,1000,0,6927165710978,
SCISSOR SMALL,BATH ROOM ITEMS,1 ,1500,,2000,0,,
COLGATE ANTI CAVITY TOOTHBRUSH,BATH ROOM ITEMS,1 ,558,,1000,0,8901314989024,
COLGATE MAXIMUM CAVITY PROTECTION 25 ML,BATH ROOM ITEMS,1 ,1166,,1500,0,8850006324363,
COTTON TOWELS SMALL,BATH ROOM ITEMS,1 ,12000,,15000,0,57019401#,
KLEENIT FORCE CUP SMALL FCS,BATH ROOM ITEMS,1 ,2862,,3500,0,6161101881159,
KLEENIT TOILET BRUSH W/ BOWL B38,BATH ROOM ITEMS,1 ,5083,,6100,0,6161101880855,
AQUAFRESH LITTLE TEETH TOOTHPASTE 50 ML,BATH ROOM ITEMS,1 ,2583,,3100,0,6001076129507,
SOFT COMFORT/AISHANGNI TOILET PAPER,BATH ROOM ITEMS,1 ,850,,1000,0,6968546853396,
LEAVES TOILET PAPER,BATH ROOM ITEMS,1 ,900,,1000,0,6164001931047,
PIAO ROU FACIAL TISSUE TOILET PAPER,BATH ROOM ITEMS,1 ,780,,1000,0,,
ECARE HANDWASH 500 ML,BATH ROOM ITEMS,1 ,3000,,3600,0,6164001204028,
ACTI-EVE ULTRA NORMAL SANITARY PAD 8 PC,BATH ROOM ITEMS,1 ,1719,,2100,0,6166000001110,
ACTI-EVE REGULAR WITH WINGS SANITARY PAD 10 PC,BATH ROOM ITEMS,1 ,2062,,2500,0,6166000001103,
ACTI-EVE PANTY LINERS NORMAL 20 PC,BATH ROOM ITEMS,1 ,2231,,2700,0,6166000001158,
ACTI-EVE PANTY LINERS SUPER 20 PC,BATH ROOM ITEMS,1 ,2400,,2900,0,6164000763038,
HANGFENG SCISSORS SMALL,BATH ROOM ITEMS,1 ,1000,,2000,0,6932477166023,
ROYAL TOILET SOFT PAPER,BATH ROOM ITEMS,1 ,417,,500,0,,
COMFORT TOILET PAPER,BATH ROOM ITEMS,1 ,700,,900,0,8785964562352,
SENSODYNE TOOTHPASTE 50 ML,BATH ROOM ITEMS,1 ,7667,,9200,0,5000198209501,
SUPERBKLEAN MAGNETIC ENERGY PAD,BATH ROOM ITEMS,1 ,7000,,5000,0,6900077051766,
VBT TOILET PAPER,BATH ROOM ITEMS,1 ,333,,500,0,,
COLGATE MAXIMUM CAVITY PROTECTION 125 ML,BATH ROOM ITEMS,1 ,3166,,4000,0,8850006324431,
GLAMOURESQUE BATH CRYSTALS 50 g,BATH ROOM ITEMS,1 ,5000,,5000,0,,
CUSSONS IMPERIAL LEATHER 180 G,BATH ROOM ITEMS,1 ,1916,,2500,0,6161102003659,
GENTELLE BATH FRUITS SHOWER GEL 1 L,BATH ROOM ITEMS,1 ,5416,,6500,0,5021156100012,
DOVE SHOWER GEL 500 ML,BATH ROOM ITEMS,1 ,12000,,15000,0,8711600793354,
AQUAFRESH MILK TEETH 50 ML,BATH ROOM ITEMS,1 ,2833,,3400,0,6001076129309,
NEW BATHROOM 2,BATH ROOM ITEMS,1 ,5500,,7000,0,,
LUCKY SUPERSOFT AIR FRESHENER 300 ML,BATH ROOM ITEMS,1 ,2708,,3500,0,808829070118,
AIR VALSE NEUTR FRAIS NESSE AIR FRESHENER 300 ML,BATH ROOM ITEMS,1 ,3333,,4000,0,8698720481876,
CHERRY/FOUR SQUARE MAXI TOOTHBRUSH,BATH ROOM ITEMS,1 ,833,,1000,0,8908002466041,
GILLETTE MACH3 2 SHAVER,BATH ROOM ITEMS,1 ,15971,,30000,0,7702018020706,
VIVATEX SHOWER CURTAIN,BATH ROOM ITEMS,1 ,11000,,15000,0,,
GAOYUAN SOAP DISH,BATH ROOM ITEMS,1 ,1833,,2200,0,,
CORONA DORCO TOOTHBRUSH FA-524,BATH ROOM ITEMS,1 ,833,,1000,0,6926091405248,
MICROFIBER FACE TOWELS 4 PC 12*12,BATH ROOM ITEMS,1 ,3500,,4200,0,6930836538955,
JIA LI JIA TM TOILET PAPER 1 PC,BATH ROOM ITEMS,1 ,780,,1000,0,,
KENPOLY SOAP CASE-4,BATH ROOM ITEMS,1 ,2000,,2500,0,6161104630143,
FAMICARE TOOTHBRUSH,BATH ROOM ITEMS,1 ,909,,1000,0,6948031100051,
DENTAL SET 2 PC,BATH ROOM ITEMS,1 ,1200,,1500,0,,
AQUAFRESH EXTREME CLEAN 50 ml,BATH ROOM ITEMS,1 ,2916,,3500,0,6168686100569,
TOILET BRUSH XG-1709,BATH ROOM ITEMS,1 ,5500,,6600,0,6932898717095,
TOILET BRUSH J3337,BATH ROOM ITEMS,1 ,6000,,7200,0,6925762433375,
LISTERINE ANTISEPTIC MOUTHWASH 250 ML,BATH ROOM ITEMS,1 ,9583,,11500,0,8992725910332,
CONCORD HARD TOOTHBRUSH,BATH ROOM ITEMS,1 ,833,,1000,0,663234065117,
XUE RONG HUA COTTON BALL 100 PCS,BATH ROOM ITEMS,1 ,1500,,2000,0,6939540018357,
CHERRY COTTON BUDS 100 PCS,BATH ROOM ITEMS,1 ,1250,,1500,0,6920180302388,
CHERRY COTTON BUDS 200 PCS,BATH ROOM ITEMS,1 ,2000,,2500,0,6920180302296,
BATH TUB 2,BATH ROOM ITEMS,1 ,1500000,,2700000,0,,
BATH TUB 3,BATH ROOM ITEMS,1 ,2500000,,3300000,0,,
BATH TUB 4,BATH ROOM ITEMS,1 ,2700000,,3700000,0,,
SHOWER ROOM 1,BATH ROOM ITEMS,1 ,2000000,,4000000,0,,
SHOWER ROOM 2,BATH ROOM ITEMS,1 ,2200000,,4500000,0,,
GREEN JOY TOILET TISSUE ROLL,BATH ROOM ITEMS,1 ,750,,1000,0,6938977001215,
CONFIDENCE ADULT DIAPERS 10 L,BATH ROOM ITEMS,1 ,23000,,28000,0,8992959801130,
COMFREY ADULT DIAPERS L 10 PCS,BATH ROOM ITEMS,1 ,23000,,28000,0,6928140302393,
XTRAA CARE HAND WASH 500 ml,BATH ROOM ITEMS,1 ,4500,,5400,0,8699905011291,
FACE TOWEL CHECKED,BATH ROOM ITEMS,1 ,416,,500,0,,
CATHY DESIGNERS BATHING SPONGE BIG [FOLDED],BATH ROOM ITEMS,1 ,3000,,3500,0,,
CATHY DESIGNERS BATHING SPONGE SMALL [UN FOLDED],BATH ROOM ITEMS,1 ,2500,,3000,0,,
MOONLIGHT COTTON BUDS 200 PCS,BATH ROOM ITEMS,12 ,1667,,2000,0,6933535790587,
EVE DAILY PANTY LINER 180mm,BATH ROOM ITEMS,1 ,2500,,3000,0,6930697112288,
JEWELRY KIDS SMILEY TOOTHBRUSH,BATH ROOM ITEMS,1 ,666,,1000,0,6948404669062,
GOLDEN TREE TOOTHBRUSH & SOAP RACK LS-06-137,BATH ROOM ITEMS,1 ,6500,,7800,0,6930177800315,
SPLASH JUICE 250 ML,JUICE,1 ,1000,,1300,0,6009628040010,
AMERICANA QUALITY ORANGE NECTAR 1 LTR,JUICE,1 ,3500,,4000,0,6221011998085,
UNO JUICE 1 LTR,JUICE,1 ,4000,,4800,0,5281034010240,
NEW SOFT DRINK 1,JUICE,1 ,4000,,4800,0,,
NEW SOFT DRINK 2,JUICE,1 ,4000,,4800,0,,
VICTORIA JUICE MANGO 250 ML,JUICE,1 ,917,,1300,0,6161103280493,
MINUTE MAID JUICE BLEND  1 LTR,JUICE,1 ,5000,,6000,0,5449000171702,
MINUTE MAID JUICE DRINK 1 LTR,JUICE,1 ,3400,,4000,0,5449000180247,
QUENCHER JUNIOR FIZTO MIXED FRUIT RTD 200 ML,JUICE,1 ,500,,700,0,6161104401545,
AFIA FRUIT DRINK 300ML,JUICE,1 ,1583,,1800,0,6008459000507,
RIBENA BLACKCURRANT JUICE DRINK CONCENTRATE 600 ML,JUICE,1 ,7500,,9000,0,6168686104437,
TANG 2.5 KG,JUICE,1 ,22670,,45000,0,7622300489922,
TANG POWDERED JUICE 750 g,JUICE,1 ,9333,,11000,0,043000306017,
MAAZA JUICE 100 cl,JUICE,1 ,4166,,5000,0,8718226323040,
MAAZA JUICE 1 LTR,JUICE,1 ,3333,,4000,0,6291035010919,
MAAZA JUICE 220 ML,JUICE,1 ,500,,500,0,6291035010520,
AZAM JUICE TETRA PAK 200 ML,JUICE,1 ,800,,1000,0,6009644541164,
DAIMA JUICE 1 LTR,JUICE,1 ,4416,,5300,0,6009636791812,
DAIMA FRUIT DRINK 250 ML,JUICE,1 ,1000,,1300,0,6009636791942,
CERES SPARKLING JUICE CANNED 275 ML,JUICE,1 ,3084,,3600,0,6001240230558,
CERES JUICE 1 LTR,JUICE,1 ,6250,,7500,0,6001240100042,
CERES SPARKLING JUICE 275 ML,JUICE,1 ,3000,,3600,0,,
RIHAM JUICE 1 LTR,JUICE,1 ,3335,,4000,0,6161105450467,
SPLASH LITE JUICE 1 LTR,JUICE,1 ,5417,,6500,0,6009628040461,
DIMES ACTIVE DRINK MANGO 1 LTR,JUICE,1 ,3750,,4500,0,8690558021811,
OMULONDO HERBAL ENERGY BOOSTER 500 ML,JUICE,1 ,1666,,2000,0,58005701#,
CERES FRUIT SQUASH BLEND 1.75 L,JUICE,1 ,8000,,10000,0,6001285006262,
DALY'S FRUITY BLEND JUICE 7.5 L,JUICE,1 ,5417,,6500,0,6001285005982,
100% WILDE JUICE 1 LTR,JUICE,1 ,4835,,6200,0,6009615144936,
DAIMA JUICE 500 ML,JUICE,1 ,1917,,2400,0,6009636791935,
CRYSTAL FALLS CRANBERRY JUICE 1 LTR,JUICE,1 ,6500,,7800,0,6009641620084,
100% JUICE BLEND 5 LTR,JUICE,1 ,19200,,23000,0,6009615144844,
ORCHID VALLEY NATURAL FRUIT JUICE 1 L,JUICE,1 ,5797,,7000,0,6161101061483,
CERES SPARKLING APPLE JUICE 275 ml,JUICE,1 ,3042,,2500,0,6001240222676,
JUMEX JUICE 1 L,JUICE,1 ,3300,,4000,0,076406061907,
SPAGHETTI & PASTA SAUCE MUSHROOM 397 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,7500,,7700,0,717273501942,
PEARL LONG GRAIN RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,38000,,45000,0,6161102170184,
PEARL LONG GRAIN RICE 2 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,13750,,17000,0,6161102170016,
CIL LONG GRAIN WHITE RICE AROMATIC GRADE 1 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,35000,,40000,0,6161102170153,
PEARL LONG GRAIN RICE 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,6666,,8500,0,6161102170160,
RAA SUPER KERNEL BASMATI RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,35000,,45000,0,6281105120365,
VICTORIA PASTA PENNE 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2250,,2700,0,6221022223053,
VICTORIA PASTA SPAGHETTI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1750,,2200,0,06221022223008,
SWT-SG PAKISTAN LONG GRAIN IRRI-9 RICE 5 KG PINK,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,24000,,29000,0,6164000614361,
MR. NOODLES INSTANT NOODLES 85 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,596,,1200,0,059491000785,
RAA SUPER KERNEL BASMATI RICE 2 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,14500,,17500,0,6281105120372,
PASTA VINO 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1430,,2700,0,8693722001060,
NISRI SPAGHETTI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1800,,2200,0,8697430810389,
RIDAN PASTA 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1800,,2200,0,,
COCK BRAND PUNJABI WHITE BASMATI RICE 2 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,16500,,20000,0,765312330954,
COCK BRAND PUNJABI WHITE BASMATI RICE 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,8250,,10000,0,765312330947,
SHIVA PAKISTANI WHITE RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,18125,,22000,0,,
GLORIOUS BASMATI RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,31000,,35000,0,,
GURU PISHORI/BASMATI RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,25600,,30000,0,6161103321066,
NEW FOOD ITEM,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2500,,3000,0,,
SHIFA SPAGHETTI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1800,,2200,0,6224000365851,
KOLSON MACARONI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2250,,2700,0,759069816144,
VEGA NOODLES 65 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,800,,1000,0,8886409570045,
SUNRICE BASMATI RICE 2 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,13800,,17000,0,6164000512001,
SWT RAVI RICE EXTRA LONG GRAIN 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,35000,,40000,0,6164000614323,
SELVA CUBUK SPAGHETTI NO. 4 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2500,,3000,0,8690890200097,
SELVA CUBUK SPAGHETTI 250 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1050,,1500,0,8690890001014,
TAT MAKARNA SPAGHETTI 500 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2150,,2700,0,8690325006010,
TAT MACARONI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2250,,2700,0,8690325024014,
HAYAT SPAGHETTI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2000,,2400,0,6291003150173,
MACARONI SOLARE 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2000,,2400,0,6291003151569,
PASTA XPRESS SPAGHETTI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2000,,2400,0,6291003150241,
INSTANT EGG NOODLE 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,3000,,3600,0,6901017068318,
CIL LONG GRAIN BROWN RICE 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,0,,7400,0,6161102170078,
AL KHALEEJIA VERMICELLI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2000,,2400,0,6291013000024,
AL KHALEEJIA PENNE RIGATE SPINACH & TOMATO 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,4500,,3000,0,6291013500333,
AL KHALEEJIA MACARONI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1700,,2100,0,6291013400107,
SHRILALMAHAL BASMATI RICE NO.1 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,7000,,8500,0,8901943002019,
SHRILALMAHAL BASMATI RICE NO.1 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,35000,,42000,0,8901943002033,
MAHAL BRAND SILKY BASMATI RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,20000,,25000,0,6291101081294,
SWT-LG PAKISTAN LONG GRAIN RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,44000,,53000,0,6164000614040,
SWT CHENAB BASMATI RICE 2 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,15000,,18000,0,6164000614019,
APOLLO NOODLES 85 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1167,,1400,0,6091091000172,
SWT-1 PAKISTANI LONG GRAIN IRRI-6 RICE 5 KG GREEN,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,15000,,18000,0,6164000614095,
JENAN INSTANT NOODLES 67 g / 68 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,875,,1100,0,6290410140005,
KOKA NOODLES 85 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1250,,1500,0,8888056813117,
KOKA NOODLES 70 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2500,,1500,0,8888056706518,
MAGGI NOODLES 77 g / 79 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1386,,900,0,9556001130099,
MAGGI NOODLES CURRY 5 x 79 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,6933,,8300,0,9556001129635,
MAGGI NOODLES CHICKEN FLAVOUR 5 x 77 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,6933,,8300,0,9556001129659,
MAGGI 2 MINUTE NOODLES VEGETABLE FLAVOUR 5 x 77 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,6933,,8300,0,9556001129673,
HEINZ PASTA SPAGHETTI 350 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2600,,3200,0,6290090028020,
SIPA MACARONI 453 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2546,,3000,0,013932004589,
ITALPASTA 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2709,,3300,0,8009940000929,
SELVA SPAGHETTI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1625,,2200,0,8690890001083,
ALWOROOD MACARONI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1130,,2700,0,6291047070017,
KING OF PASTA VERMICELLI 400 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1820,,2000,0,6291013000093,
INDIAN SELLA BASMATI RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,23205,,65000,0,59007501#,
INDIAN SELLA RICE ZAGROS 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,19630,,65000,0,59007601#,
TILDA AROMATIC RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,25000,,30000,0,5011157000190,
KINGS BRAND INDIAN RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,32500,,40000,0,,
SWT-P IRRI-6 LONG GRAIN RICE 5 KG YELLOW,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,17500,,21000,0,6164000614286,
MK BASMATI RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,28750,,34000,0,6297000063256,
SONA MASOORI RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,40000,,48000,0,,
TILDA KIBIMBA RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,38000,,46000,0,5011157000053,
AL KHALEEJIA SPAGHETTI 400 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1800,,2200,0,6291013000109,
ZAR MACARON SPAGHETTI 250 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1050,,1300,0,6260532810001,
ZAR MACARON SPAGHETTI 500 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2300,,2800,0,6260532810018,
SWT CHENAB BASMATI RICE 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,8250,,10000,0,6164000614026,
PARGOL BASMATI RICE 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,6750,,8100,0,8901943004174,
RICE WEIGHED 1 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2500,,3000,0,,
SAMAD GOLD BASMATI RICE 4.5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,29000,,34000,0,,
PASTA XPRESS SPAGHETTI 500 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1950,,2500,0,6291003150210,
BABA NOOR BASMATI RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,29201,,65000,0,,
ZAR MACARON PASTA 500 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2300,,2800,0,6260532821311,
REGINA PASTA SPAGHETTI 500 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1800,,2200,0,6221022110025,
TIFFANY SPAGHETTI 500 G,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2100,,2500,0,6291003159329,
VEGA SPAGHETTI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2100,,2500,0,8886409505016,
PASTARICCO SPAGHETTI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1900,,2300,0,8690946350936,
SANTA LUCIA MACARONI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2500,,3000,0,8000139100710,
TAK MAKARON SPAGHETTI 250 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1000,,1200,0,0167132010030045,
GONCA MAKARNA SPAGHETTI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1900,,2300,0,8697480061397,
BELLA FOODIE SPAGHETTI 500 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1900,,2300,0,8699947560795,
ASAD 1121 BASMATI RICE 5 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,19837,,33000,18,8906013311091,
ASAD 1121 BASMATI RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,38256,,65000,18,8906013311411,
KASHI 1121 BASMATI RICE 10 KG,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,31880,,65000,18,8906013311480,
INDOMIE INSTANT NOODLES JUMBO PACK 120 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2000,,2400,0,089686120660,
FOODIE SPAGHETTI 250 g,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,1000,,1300,0,8697480068471,
DELICIA PASTA 100% SEMOLINA,"PASTA, SPHAGETTI, NOODLES & RICE",1 ,2300,,2800,0,6221022225279,
ORBIT PROFESSIONAL SUGARFREE CHEWING GUM 14 g,CHEWING GUM & MINTS,1 ,2500,,2800,0,42102021,
ORBIT PROFESSIONAL MINTS PEPPERMINT 18 g,CHEWING GUM & MINTS,1 ,3000,,3500,0,42124351,
ORBIT PROFESSIONAL MINTS MIXED BERRY 18 g,CHEWING GUM & MINTS,1 ,3000,,3500,0,42155461,
WRIGLEY'S SPEARMINT / DOUBLE MINT CHEWING GUM 27 g,CHEWING GUM & MINTS,1 ,2000,,2500,0,40099125,
WRIGLEY'S AIRWAVES BLACKCURRANT FLAVOUR 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,42070047,
WRIGLEY'S DOUBLEMINT 15 g,CHEWING GUM & MINTS,1 ,700,,1000,0,022000015549,
WRIGLEY'S ORBIT CHEWING GUM SWEET MINT 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,50173808,
WRIGLEY'S ORBIT CHEWING GUM ORANGE 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,42113348,
WRIGLEY'S ORBIT CHEWING GUM WATERMELON 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,42113270,
WRIGLEY'S ORBIT CHEWING GUM WILD STRAWBERRY 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,50173464,
WRIGLEY'S ORBIT CHEWING GUM APPLE 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,50173471,
DR. GUM MINT CHEWING GUM 12.5 g,CHEWING GUM & MINTS,1 ,336,,1000,0,6936543553328,
WRIGLEY'S SPEARMINT CHEWING GUM 5 STICKS,CHEWING GUM & MINTS,1 ,739,,1500,0,40099118,
WRIGLEY'S DOUBLEMINT CHEWING GUM 5 STICKS,CHEWING GUM & MINTS,1 ,739,,1500,0,40099217,
WRIGLEY'S JUICY FRUIT CHEWING GUM 5 STICKS,CHEWING GUM & MINTS,1 ,739,,1500,0,40099316,
AIRWAVES CHERRY MENTHOL FLAVOUR CHEWING GUM 14 g,CHEWING GUM & MINTS,1 ,2000,,2200,0,42102120,
JUICY FRUIT CHEWING GUM 5.6 g,CHEWING GUM & MINTS,1 ,140,,200,0,,
ZOOOM GUM 5 STICKS,CHEWING GUM & MINTS,1 ,175,,500,0,,
WRIGLEY'S JUICY FRUIT 10 STICKS 27 G,CHEWING GUM & MINTS,1 ,2000,,2500,0,40099323,
MENTOS CHEWING SUGAFREE GUM 7 PC 10 g,CHEWING GUM & MINTS,1 ,1000,,1200,0,8935001709640,
DANPAK GETFRESH REFRESHING GUM 7 pcs,CHEWING GUM & MINTS,1 ,370,,600,0,9945678918169,
EMERGENCY LIGHT OJ-2028,"LIGHTS, LAMPS, CANDLES, BULBS, TORCHES, ETC",1 ,8000,,10000,0,,
